"STATISTIC Label","Month","Country","Direction","UNIT","VALUE"
"Air and Sea Travel","2023 July","Italy","Departures","Thousand","110.8"
"Air and Sea Travel","2023 July","Netherlands","Arrivals","Thousand","68.1"
"Air and Sea Travel","2023 July","Netherlands","Departures","Thousand","64.1"
"Air and Sea Travel","2023 July","Poland","Arrivals","Thousand","42.3"
"Air and Sea Travel","2023 July","Poland","Departures","Thousand","43.6"
"Air and Sea Travel","2023 July","Portugal","Arrivals","Thousand","96.4"
"Air and Sea Travel","2023 July","Portugal","Departures","Thousand","97.9"
"Air and Sea Travel","2023 July","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Arrivals","Thousand","159"
"Air and Sea Travel","2023 July","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Departures","Thousand","166.9"
"Air and Sea Travel","2023 July","Switzerland","Arrivals","Thousand","28.3"
"Air and Sea Travel","2023 July","Switzerland","Departures","Thousand","25.2"
"Air and Sea Travel","2023 July","Other Europe (34)","Arrivals","Thousand","18.9"
"Air and Sea Travel","2023 July","Other Europe (34)","Departures","Thousand","21"
"Air and Sea Travel","2023 July","United States","Arrivals","Thousand","190.2"
"Air and Sea Travel","2023 July","United States","Departures","Thousand","219.1"
"Air and Sea Travel","2023 July","Other Transatlantic Countries(1)","Arrivals","Thousand","35.4"
"Air and Sea Travel","2023 July","Other Transatlantic Countries(1)","Departures","Thousand","38.3"
"Air and Sea Travel","2023 July","United Arab Emirates","Arrivals","Thousand","31.4"
"Air and Sea Travel","2023 July","United Arab Emirates","Departures","Thousand","31"
"Air and Sea Travel","2023 July","Other Countries(42)","Arrivals","Thousand","47.2"
"Air and Sea Travel","2023 July","Other Countries(42)","Departures","Thousand","49.4"
"Air and Sea Travel","2023 July","All countries","Arrivals","Thousand","2221.9"
"Air and Sea Travel","2023 July","All countries","Departures","Thousand","2177.2"
"Air and Sea Travel","2023 August","Great Britain","Arrivals","Thousand","777.6"
"Air and Sea Travel","2023 August","Great Britain","Departures","Thousand","754.8"
"Air and Sea Travel","2023 August","Other UK (1)","Arrivals","Thousand","5.8"
"Air and Sea Travel","2023 August","Other UK (1)","Departures","Thousand","5.9"
"Air and Sea Travel","2023 August","Belgium","Arrivals","Thousand","22.2"
"Air and Sea Travel","2023 August","Belgium","Departures","Thousand","22.3"
"Air and Sea Travel","2023 August","Germany","Arrivals","Thousand","104.1"
"Air and Sea Travel","2023 August","Germany","Departures","Thousand","99.1"
"Air and Sea Travel","2023 August","Spain","Arrivals","Thousand","329.5"
"Air and Sea Travel","2023 August","Spain","Departures","Thousand","307.5"
"Air and Sea Travel","2023 August","France","Arrivals","Thousand","175.1"
"Air and Sea Travel","2023 August","France","Departures","Thousand","169.3"
"Air and Sea Travel","2023 August","Italy","Arrivals","Thousand","112.7"
"Air and Sea Travel","2023 August","Italy","Departures","Thousand","108.3"
"Air and Sea Travel","2023 August","Netherlands","Arrivals","Thousand","66"
"Air and Sea Travel","2023 August","Netherlands","Departures","Thousand","66.4"
"Air and Sea Travel","2023 August","Poland","Arrivals","Thousand","43.2"
"Air and Sea Travel","2023 August","Poland","Departures","Thousand","41.9"
"Air and Sea Travel","2023 August","Portugal","Arrivals","Thousand","98.8"
"Air and Sea Travel","2023 August","Portugal","Departures","Thousand","89.4"
"Air and Sea Travel","2023 August","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Arrivals","Thousand","167.6"
"Air and Sea Travel","2023 August","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Departures","Thousand","157.7"
"Air and Sea Travel","2023 August","Switzerland","Arrivals","Thousand","26.8"
"Air and Sea Travel","2023 August","Switzerland","Departures","Thousand","26.3"
"Air and Sea Travel","2023 August","Other Europe (34)","Arrivals","Thousand","22.2"
"Air and Sea Travel","2023 August","Other Europe (34)","Departures","Thousand","20.9"
"Air and Sea Travel","2023 August","United States","Arrivals","Thousand","197.8"
"Air and Sea Travel","2023 August","United States","Departures","Thousand","209.3"
"Air and Sea Travel","2023 August","Other Transatlantic Countries(1)","Arrivals","Thousand","36.1"
"Air and Sea Travel","2023 August","Other Transatlantic Countries(1)","Departures","Thousand","37.6"
"Air and Sea Travel","2023 August","United Arab Emirates","Arrivals","Thousand","31.9"
"Air and Sea Travel","2023 August","United Arab Emirates","Departures","Thousand","30.7"
"Air and Sea Travel","2023 August","Other Countries(42)","Arrivals","Thousand","53.5"
"Air and Sea Travel","2023 August","Other Countries(42)","Departures","Thousand","46.9"
"Air and Sea Travel","2023 August","All countries","Arrivals","Thousand","2270.7"
"Air and Sea Travel","2023 August","All countries","Departures","Thousand","2194.3"
"Air and Sea Travel","2023 September","Great Britain","Arrivals","Thousand","569.4"
"Air and Sea Travel","2023 September","Great Britain","Departures","Thousand","609"
"Air and Sea Travel","2023 September","Other UK (1)","Arrivals","Thousand","2.7"
"Air and Sea Travel","2023 September","Other UK (1)","Departures","Thousand","3.2"
"Air and Sea Travel","2023 September","Belgium","Arrivals","Thousand","21.2"
"Air and Sea Travel","2023 September","Belgium","Departures","Thousand","20.7"
"Air and Sea Travel","2023 September","Germany","Arrivals","Thousand","93.5"
"Air and Sea Travel","2023 September","Germany","Departures","Thousand","90.2"
"Air and Sea Travel","2023 September","Spain","Arrivals","Thousand","286.5"
"Air and Sea Travel","2023 September","Spain","Departures","Thousand","283.9"
"Air and Sea Travel","2023 September","France","Arrivals","Thousand","145.3"
"Air and Sea Travel","2023 September","France","Departures","Thousand","146.1"
"Air and Sea Travel","2023 September","Italy","Arrivals","Thousand","103.9"
"Air and Sea Travel","2023 September","Italy","Departures","Thousand","102.7"
"Air and Sea Travel","2023 September","Netherlands","Arrivals","Thousand","62.2"
"Air and Sea Travel","2023 September","Netherlands","Departures","Thousand","59.3"
"Air and Sea Travel","2023 September","Poland","Arrivals","Thousand","40.5"
"Air and Sea Travel","2023 September","Poland","Departures","Thousand","37.3"
"Air and Sea Travel","2023 September","Portugal","Arrivals","Thousand","89.4"
"Air and Sea Travel","2023 September","Portugal","Departures","Thousand","88.3"
"Air and Sea Travel","2023 September","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Arrivals","Thousand","153.3"
"Air and Sea Travel","2023 September","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Departures","Thousand","135.4"
"Air and Sea Travel","2023 September","Switzerland","Arrivals","Thousand","24.2"
"Air and Sea Travel","2023 September","Switzerland","Departures","Thousand","22"
"Air and Sea Travel","2023 September","Other Europe (34)","Arrivals","Thousand","20.6"
"Air and Sea Travel","2023 September","Other Europe (34)","Departures","Thousand","18.3"
"Air and Sea Travel","2023 September","United States","Arrivals","Thousand","189.1"
"Air and Sea Travel","2023 September","United States","Departures","Thousand","191.6"
"Air and Sea Travel","2023 September","Other Transatlantic Countries(1)","Arrivals","Thousand","34.9"
"Air and Sea Travel","2023 September","Other Transatlantic Countries(1)","Departures","Thousand","34.5"
"Air and Sea Travel","2023 September","United Arab Emirates","Arrivals","Thousand","29.1"
"Air and Sea Travel","2023 September","United Arab Emirates","Departures","Thousand","26.3"
"Air and Sea Travel","2023 September","Other Countries(42)","Arrivals","Thousand","47.7"
"Air and Sea Travel","2023 September","Other Countries(42)","Departures","Thousand","41.3"
"Air and Sea Travel","2023 September","All countries","Arrivals","Thousand","1913.5"
"Air and Sea Travel","2023 September","All countries","Departures","Thousand","1910.1"
"Air and Sea Travel","2023 October","Great Britain","Arrivals","Thousand","593.3"
"Air and Sea Travel","2023 October","Great Britain","Departures","Thousand","606.4"
"Air and Sea Travel","2023 October","Other UK (1)","Arrivals","Thousand","2.7"
"Air and Sea Travel","2023 October","Other UK (1)","Departures","Thousand","2.8"
"Air and Sea Travel","2023 October","Belgium","Arrivals","Thousand","21.8"
"Air and Sea Travel","2023 October","Belgium","Departures","Thousand","20.8"
"Air and Sea Travel","2023 October","Germany","Arrivals","Thousand","91.6"
"Air and Sea Travel","2023 October","Germany","Departures","Thousand","92.9"
"Air and Sea Travel","2023 October","Spain","Arrivals","Thousand","275.8"
"Air and Sea Travel","2023 October","Spain","Departures","Thousand","257.7"
"Air and Sea Travel","2023 October","France","Arrivals","Thousand","133.7"
"Air and Sea Travel","2023 October","France","Departures","Thousand","118.6"
"Air and Sea Travel","2023 October","Italy","Arrivals","Thousand","97"
"Air and Sea Travel","2023 October","Italy","Departures","Thousand","86.8"
"Air and Sea Travel","2023 October","Netherlands","Arrivals","Thousand","62.6"
"Air and Sea Travel","2023 October","Netherlands","Departures","Thousand","63.4"
"Air and Sea Travel","2023 October","Poland","Arrivals","Thousand","45.4"
"Air and Sea Travel","2023 October","Poland","Departures","Thousand","44.7"
"Air and Sea Travel","2023 October","Portugal","Arrivals","Thousand","83.2"
"Air and Sea Travel","2023 October","Portugal","Departures","Thousand","76.2"
"Air and Sea Travel","2023 October","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Arrivals","Thousand","136.6"
"Air and Sea Travel","2023 October","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Departures","Thousand","127"
"Air and Sea Travel","2023 October","Switzerland","Arrivals","Thousand","22.7"
"Air and Sea Travel","2023 October","Switzerland","Departures","Thousand","22.2"
"Air and Sea Travel","2023 October","Other Europe (34)","Arrivals","Thousand","19.3"
"Air and Sea Travel","2023 October","Other Europe (34)","Departures","Thousand","20"
"Air and Sea Travel","2023 October","United States","Arrivals","Thousand","148.9"
"Air and Sea Travel","2023 October","United States","Departures","Thousand","191.7"
"Air and Sea Travel","2023 October","Other Transatlantic Countries(1)","Arrivals","Thousand","21.3"
"Air and Sea Travel","2023 October","Other Transatlantic Countries(1)","Departures","Thousand","25.7"
"Air and Sea Travel","2023 October","United Arab Emirates","Arrivals","Thousand","23.1"
"Air and Sea Travel","2023 October","United Arab Emirates","Departures","Thousand","31.5"
"Air and Sea Travel","2023 October","Other Countries(42)","Arrivals","Thousand","39.7"
"Air and Sea Travel","2023 October","Other Countries(42)","Departures","Thousand","41.2"
"Air and Sea Travel","2023 October","All countries","Arrivals","Thousand","1818.6"
"Air and Sea Travel","2023 October","All countries","Departures","Thousand","1829.7"
"Air and Sea Travel","2023 November","Great Britain","Arrivals","Thousand","539.1"
"Air and Sea Travel","2023 November","Great Britain","Departures","Thousand","533.5"
"Air and Sea Travel","2023 November","Other UK (1)","Arrivals","Thousand","1.2"
"Air and Sea Travel","2023 November","Other UK (1)","Departures","Thousand","1.3"
"Air and Sea Travel","2023 November","Belgium","Arrivals","Thousand","21.3"
"Air and Sea Travel","2023 November","Belgium","Departures","Thousand","21.8"
"Air and Sea Travel","2023 November","Germany","Arrivals","Thousand","68"
"Air and Sea Travel","2023 November","Germany","Departures","Thousand","71.9"
"Air and Sea Travel","2023 November","Spain","Arrivals","Thousand","178.7"
"Air and Sea Travel","2023 November","Spain","Departures","Thousand","158.5"
"Air and Sea Travel","2023 November","France","Arrivals","Thousand","71.4"
"Air and Sea Travel","2023 November","France","Departures","Thousand","73.1"
"Air and Sea Travel","2023 November","Italy","Arrivals","Thousand","55.8"
"Air and Sea Travel","2023 November","Italy","Departures","Thousand","51.1"
"Air and Sea Travel","2023 November","Netherlands","Arrivals","Thousand","62.5"
"Air and Sea Travel","2023 November","Netherlands","Departures","Thousand","62.7"
"Air and Sea Travel","2023 November","Poland","Arrivals","Thousand","40.8"
"Air and Sea Travel","2023 November","Poland","Departures","Thousand","38.8"
"Air and Sea Travel","2023 November","Portugal","Arrivals","Thousand","42.6"
"Air and Sea Travel","2023 November","Portugal","Departures","Thousand","35.7"
"Air and Sea Travel","2023 November","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Arrivals","Thousand","93.8"
"Air and Sea Travel","2023 November","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Departures","Thousand","93.1"
"Air and Sea Travel","2023 November","Switzerland","Arrivals","Thousand","14.2"
"Air and Sea Travel","2023 November","Switzerland","Departures","Thousand","15"
"Air and Sea Travel","2023 November","Other Europe (34)","Arrivals","Thousand","17.5"
"Air and Sea Travel","2023 November","Other Europe (34)","Departures","Thousand","16.3"
"Air and Sea Travel","2023 November","United States","Arrivals","Thousand","120.8"
"Air and Sea Travel","2023 November","United States","Departures","Thousand","120.1"
"Air and Sea Travel","2023 November","Other Transatlantic Countries(1)","Arrivals","Thousand","10"
"Air and Sea Travel","2023 November","Other Transatlantic Countries(1)","Departures","Thousand","10.3"
"Air and Sea Travel","2023 November","United Arab Emirates","Arrivals","Thousand","26.1"
"Air and Sea Travel","2023 November","United Arab Emirates","Departures","Thousand","26.9"
"Air and Sea Travel","2023 November","Other Countries(42)","Arrivals","Thousand","33.5"
"Air and Sea Travel","2023 November","Other Countries(42)","Departures","Thousand","31.3"
"Air and Sea Travel","2023 November","All countries","Arrivals","Thousand","1397.4"
"Air and Sea Travel","2023 November","All countries","Departures","Thousand","1361.5"
"Air and Sea Travel","2023 December","Great Britain","Arrivals","Thousand","602"
"Air and Sea Travel","2023 December","Great Britain","Departures","Thousand","562"
"Air and Sea Travel","2023 December","Other UK (1)","Arrivals","Thousand","1.7"
"Air and Sea Travel","2023 December","Other UK (1)","Departures","Thousand","1.6"
"Air and Sea Travel","2023 December","Belgium","Arrivals","Thousand","22.7"
"Air and Sea Travel","2023 December","Belgium","Departures","Thousand","22.1"
"Air and Sea Travel","2023 December","Germany","Arrivals","Thousand","72"
"Air and Sea Travel","2023 December","Germany","Departures","Thousand","75.7"
"Air and Sea Travel","2023 December","Spain","Arrivals","Thousand","142.1"
"Air and Sea Travel","2023 December","Spain","Departures","Thousand","168.9"
"Air and Sea Travel","2023 December","France","Arrivals","Thousand","75.1"
"Air and Sea Travel","2023 December","France","Departures","Thousand","84.5"
"Air and Sea Travel","2023 December","Italy","Arrivals","Thousand","48.1"
"Air and Sea Travel","2023 December","Italy","Departures","Thousand","55.5"
"Air and Sea Travel","2023 December","Netherlands","Arrivals","Thousand","60.7"
